,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
AFDN_F11R,263,12.416333,2.5964727,65.48556430446195,9461.246,9.155066,263,1,4,0.0,0.0,0.0,0.0,1.0,-0.23932912450099342,-0.2871647074556726,-0.07841806775396047,0.04459891546340283,0.0007683230173813189
CD59_CD2,95,2.3136628,1.1980542,87.53280839895014,1763.0111,7.4753456,95,0,-1,0.0,0.0,0.0,0.0,0.0,-0.10742110507506708,-0.10043412907429684,-0.03552294460688176,0.08488151935730426,-0.06038680100574373
MDK_TSPAN1,382,16.539799,2.8644726,49.86876640419947,12603.327,9.441795,382,1,3,0.0,0.0,0.0,1.0,0.0,-0.03591876492759819,0.5044103176065622,-0.5618129222305319,0.5877623360765247,-0.3751407016722333
MDK_SDC4,447,25.799974,3.288401,41.338582677165356,19659.58,9.886371,447,1,3,0.0,0.0,0.0,1.0,0.0,0.08186729810349865,0.6185971904509605,-0.5373231126576209,0.5458366375556121,-0.3639712890752346
BMP2_ENG,515,10.951984,2.4808974,32.414698162729664,8345.412,9.029587,515,1,4,0.0,0.0,0.0,0.0,1.0,-0.29300824508806345,-0.34015571751387585,0.15198670546907223,-0.019528302987381344,0.2653496485030258
ALOX5AP_ALOX5,118,3.4339476,1.4892902,84.51443569553805,2616.668,7.870039,118,1,2,0.0,0.0,1.0,0.0,0.0,0.5681328473327603,0.3379045552885843,0.4196029881007319,-0.41470165489222643,-0.06869085685537016
HLA-C_NOTCH4,166,4.5435324,1.712632,78.21522309711287,3462.1716,8.1499405,166,1,4,0.0,0.0,0.0,0.0,1.0,0.17728823923923528,0.06328884257153716,0.09317389030466466,-0.24553352021973687,0.15160900855626033
SPTBN2_PTPRA,393,8.256022,2.2252743,48.425196850393704,6291.0894,8.747048,393,1,3,0.0,0.0,0.0,1.0,0.0,-0.12576493655283616,-0.1406475919154365,-0.12553283303036855,0.13375699285739204,-0.014652062972261608
MDK_SDC1,432,26.17669,3.3023596,43.30708661417323,19946.637,9.900866,432,1,3,0.0,0.0,0.0,1.0,0.0,-0.01760279498189568,0.574863927213689,-0.5912090799566968,0.6232608182029281,-0.34565395991553627
LAMB2_ITGB1,190,6.3825707,1.9991219,75.06561679790026,4863.519,8.489723,190,1,4,0.0,0.0,0.0,0.0,1.0,0.2110440921355376,0.05998063653944853,0.11770617232149909,-0.15508012349421013,0.503202284533544
MDK_ITGB1,227,5.862514,1.9260738,70.20997375328083,4467.236,8.404749,227,1,1,0.0,1.0,0.0,0.0,0.0,0.23244657226207432,0.5885996914370143,-0.2237981823493712,0.25915444383209857,-0.16236737476933435
ADAM9_ITGB1,231,6.4845657,2.012843,69.68503937007874,4941.2393,8.505574,231,1,1,0.0,1.0,0.0,0.0,0.0,0.08394096264154262,0.39648238586265955,-0.24134635626450712,0.30059902771364577,0.013481401403676532
VEGFA_ITGB1,196,6.4956527,2.0143232,74.2782152230971,4949.6875,8.507281,196,1,4,0.0,0.0,0.0,0.0,1.0,0.03806469693228382,0.09889447498068131,-0.0926197270696752,0.1082561989998441,0.41204779891873
SPON2_ITGB2,129,1.9033582,1.0658681,83.07086614173228,1450.359,7.280256,129,1,4,0.0,0.0,0.0,0.0,1.0,-0.176388401360684,-0.2202603881605531,-0.0032483739111934208,-0.04848257480080561,0.2586063094098754
ICAM2_ITGB2,207,2.7457843,1.320631,72.83464566929135,2092.2876,7.646491,207,1,4,0.0,0.0,0.0,0.0,1.0,0.06232164534988989,-0.07392128123575269,0.125418073719958,-0.14536594104906564,0.26524656870784863
VEGFA_SIRPA,175,4.6662,1.7345188,77.03412073490814,3555.6445,8.176573,175,1,4,0.0,0.0,0.0,0.0,1.0,-0.11980755992138802,-0.14912025196037473,-0.05140983214190056,0.036065785740956396,0.24616134864359276
ADAM9_ITGA6,179,4.611806,1.7248726,76.50918635170603,3514.1963,8.16485,179,1,3,0.0,0.0,0.0,1.0,0.0,-0.010463201677135691,0.4162815129581241,-0.3944423285582357,0.42983476413722466,-0.2604769916488117
VIM_CD44,198,8.639485,2.2658677,74.01574803149606,6583.2876,8.792441,198,1,0,1.0,0.0,0.0,0.0,0.0,0.6058767152827869,0.4984721860480477,0.25741189631132305,-0.3988246765747455,-0.08390576834040413
SEMA4D_PLXNB2,549,63.756565,4.170635,27.952755905511808,48582.504,10.791039,549,1,3,0.0,0.0,0.0,1.0,0.0,-0.5617691153182575,-0.25469626439595455,-0.5471280327386894,0.6255941414384726,-0.26068575072446465
CXCL17_GPR35,259,13.388792,2.6664495,66.01049868766404,10202.26,9.230463,259,1,3,0.0,0.0,0.0,1.0,0.0,-0.2820588502260097,0.038106501661420565,-0.5101845187096987,0.5752837414268511,-0.37699045360508465
