,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
B2M_TFRC,259,8.824816,2.2849114,66.01049868766404,6724.5093,8.813663,259,1,0,1.0,0.0,0.0,0.0,0.0,0.3177582288654991,0.09577537008129228,-0.1834611346529664,0.030877547409730373,-0.11007816504596922
SEMA3B_NRP2,165,6.1124835,1.9618515,78.34645669291338,4657.7124,8.446494,165,1,4,0.0,0.0,0.0,0.0,1.0,0.10976778812112548,0.17173257795112074,0.0029883719282522846,-0.15722656110335517,0.14149371427922253
VEGFA_NRP2,189,7.6477156,2.1572952,75.19685039370079,5827.559,8.670526,189,0,-1,0.0,0.0,0.0,0.0,0.0,0.1422719552625495,0.18169597286606928,-0.053328642207624566,-0.26388179343233886,0.27202378118276543
PGF_NRP2,184,6.48161,2.012448,75.85301837270342,4938.987,8.505118,184,1,4,0.0,0.0,0.0,0.0,1.0,0.0198258759113856,0.09639694253569767,0.10447577003589414,-0.18725834987684373,0.17359428592969933
LGALS9_CD47,247,10.092923,2.4063072,67.58530183727034,7690.8076,8.947911,247,1,4,0.0,0.0,0.0,0.0,1.0,0.2065814378023443,0.25080837524387745,-0.17488361780512363,-0.31959588576201026,0.2423789533201482
THBS2_CD47,249,8.89039,2.2915635,67.32283464566929,6774.4775,8.821065,249,0,-1,0.0,0.0,0.0,0.0,0.0,-0.10078763757397279,-0.025035539993427735,0.05427890923885637,-0.06361136869239742,0.07872243507060046
COL4A1_CD47,263,10.810316,2.4689734,65.48556430446195,8237.461,9.016569,263,1,4,0.0,0.0,0.0,0.0,1.0,-0.023483689832483775,0.08354101778413515,-0.03644356109539062,-0.18959379903660195,0.13587280761005519
GNAS_ADORA1,262,10.117486,2.4085193,65.61679790026247,7709.5244,8.950341,262,0,-1,0.0,0.0,0.0,0.0,0.0,0.06097412022869318,0.15164137613930392,-0.1966723648526457,-0.15823880808412816,-0.02791012504024813
AFDN_NECTIN4,287,9.746622,2.3745916,62.33595800524934,7426.926,8.913002,287,0,-1,0.0,0.0,0.0,0.0,0.0,-0.06288637743006346,-0.08512292109485095,-0.014979906272347809,-0.11832688411885321,0.21474207115403568
AFDN_F11R,338,13.63936,2.683714,55.643044619422575,10393.192,9.249002,338,1,4,0.0,0.0,0.0,0.0,1.0,-0.21911756314689676,-0.22662758969005736,0.11479427223009019,0.12778547264301626,0.08960953672166064
CD59_CD2,167,6.623324,2.0312126,78.08398950131233,5046.9727,8.526742,167,0,-1,0.0,0.0,0.0,0.0,0.0,0.08987764249789629,0.050014722461629905,-0.05403700970144781,-0.10964708321806987,0.06847002693367088
MDK_TSPAN1,456,27.025627,3.3331194,40.15748031496062,20593.527,9.93278,456,1,4,0.0,0.0,0.0,0.0,1.0,-0.043271001437035224,-0.16765960141158845,-0.04937347637235612,0.03723647439138717,0.4451255926038288
MDK_SDC4,614,51.07376,3.9526613,19.422572178477694,38918.207,10.569243,614,1,4,0.0,0.0,0.0,0.0,1.0,-0.035515597703489825,-0.03922752304620096,-0.1268904291806671,-0.09549384910353403,0.4399338238369454
BMP2_ENG,549,32.37987,3.5079532,27.952755905511808,24673.46,10.113524,549,1,0,1.0,0.0,0.0,0.0,0.0,0.4455995969493533,0.09993147140386503,-0.23008162115607528,-0.10950914203312945,0.023962599283060694
ALOX5AP_ALOX5,188,7.5077395,2.1409762,75.32808398950131,5720.8975,8.652056,188,1,4,0.0,0.0,0.0,0.0,1.0,-0.0828641344815128,-0.012847102991206043,0.17311397692806832,0.009282455993867796,-0.049799041783898226
HLA-C_NOTCH4,199,6.6184635,2.0305748,73.88451443569554,5043.269,8.526008,199,1,4,0.0,0.0,0.0,0.0,1.0,0.18248925157983387,-0.06497997481429235,-0.1539676030636426,0.11161696741543704,-0.06153633537278958
SPTBN2_PTPRA,393,16.504776,2.8624737,48.425196850393704,12576.639,9.439676,393,0,-1,0.0,0.0,0.0,0.0,0.0,-0.004907952292167404,-0.03811447962452029,-0.009673879440935569,-0.1161838195335442,0.17774011575992774
MDK_SDC1,580,48.37395,3.8994231,23.884514435695536,36860.95,10.5149355,580,1,4,0.0,0.0,0.0,0.0,1.0,-0.04961563241081289,-0.1177199851488133,-0.12406120476509686,0.01908090488016915,0.4453690825116856
LAMB2_ITGB1,267,10.132696,2.4098864,64.96062992125984,7721.1143,8.951843,267,1,1,0.0,1.0,0.0,0.0,0.0,0.4803595239955751,0.6861460171030174,-0.22854351590928806,-0.3633944489240713,-0.008516603027969982
MDK_ITGB1,252,9.203529,2.3227336,66.9291338582677,7013.0894,8.855677,252,1,0,1.0,0.0,0.0,0.0,0.0,0.510128182594635,0.6220890971345123,-0.305650985283209,-0.3435660672270412,0.13440395055652454
ADAM9_ITGB1,273,10.328266,2.427301,64.1732283464567,7870.1387,8.970958,273,1,1,0.0,1.0,0.0,0.0,0.0,0.5451180709183865,0.7611980928216051,-0.29075475796997685,-0.420483425775598,0.007319826318675684
VEGFA_ITGB1,276,11.4754715,2.5237644,63.77952755905512,8744.31,9.076273,276,1,1,0.0,1.0,0.0,0.0,0.0,0.5578730648355733,0.727649801631558,-0.3391008646415296,-0.4586126120896347,0.1520891160552697
SPON2_ITGB2,217,9.222731,2.3246138,71.5223097112861,7027.7207,8.85776,217,1,4,0.0,0.0,0.0,0.0,1.0,-0.04822220307317943,0.13848668257112026,-0.04870150760127453,0.014525461604827932,0.019609577162586714
ICAM2_ITGB2,204,8.441471,2.2451117,73.22834645669292,6432.401,8.7692585,204,1,4,0.0,0.0,0.0,0.0,1.0,-0.11496120860299619,0.08236973851175003,0.009046510557598482,0.09347480675971463,-0.037440509717798394
VEGFA_SIRPA,265,11.207113,2.502019,65.2230971128609,8539.82,9.052612,265,1,4,0.0,0.0,0.0,0.0,1.0,0.23814747163383893,0.28885839011833825,-0.2984018912413932,-0.2558150674724385,0.31909539565879586
ADAM9_ITGA6,209,6.3904076,2.0001829,72.57217847769029,4869.4907,8.49095,209,1,4,0.0,0.0,0.0,0.0,1.0,0.18989721183039363,0.13875266909515618,-0.24978841622741513,-0.20207403989005032,0.5627216859368885
VIM_CD44,338,14.751044,2.7569067,55.643044619422575,11240.296,9.32735,338,0,-1,0.0,0.0,0.0,0.0,0.0,0.10240315702449433,0.24110622042750082,-0.16533813035744177,-0.05541600625330828,0.027555065396014152
SEMA4D_PLXNB2,670,52.01619,3.9705973,12.073490813648291,39636.336,10.587527,670,0,-1,0.0,0.0,0.0,0.0,0.0,-0.08685673020448557,-0.1248382101773671,0.15004680052329983,-0.03391806928326149,0.012714703999605703
CXCL17_GPR35,312,13.305175,2.6606214,59.05511811023623,10138.543,9.224198,312,1,4,0.0,0.0,0.0,0.0,1.0,-0.23045911928050275,-0.15759403937884425,0.3207742696364902,0.17405736974863226,-0.03047960889058702
